CBSeg2003,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
CB1TF ,458908,BAY753,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/18/2019,11:36:00,6,,,0.5,S ,D,S1,DOP,,0.0038,MG/L,D01 ,CBL,,,,,39.54794,-76.08481,T3
CB1TF ,453608,BAY727,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/22/2018,10:53:00,7,,,6,B ,D,S1,DOP,,0.02,MG/L,D01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,458909,BAY753,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/18/2019,10:56:00,7.5,,,0.5,S ,D,S1,DOP,,0.0062,MG/L,D01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,458909,BAY753,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/18/2019,10:56:00,7.5,,,6,B ,D,S1,DOP,,0.0088,MG/L,D01 ,CBL,,,,,39.44149,-76.02599,T3
CB1TF ,453608,BAY727,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/22/2018,10:53:00,7,,,0,S ,ISM,M1,KD,,9.9178,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447930,BAY714,TWQM,MAIN,MDDNR,MDDNR,CB2.1,2/15/2018,10:45:00,7,,,0,S ,ISM,M1,KD,,1.6201,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,456004,BAY745,TWQM,MAIN,MDDNR,MDDNR,CB1.1,5/23/2019,10:59:00,6,,,0,S ,ISM,M1,KD,,1.9813,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,458909,BAY753,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/18/2019,10:56:00,7.5,,,0,S ,ISM,M1,KD,,1.3479,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,458908,BAY753,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/18/2019,11:36:00,6,,,0,S ,ISM,M1,KD,,0.8344,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,453606,BAY727,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/22/2018,11:32:00,6,,,0,S ,ISM,M1,KD,,5.9256,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,448850,BAY720,TWQM,MAIN,MDDNR,MDDNR,CB2.1,5/16/2018,10:58:00,7,,,0,S ,ISM,M1,KD,,1.738,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447929,BAY714,TWQM,MAIN,MDDNR,MDDNR,CB1.1,2/15/2018,11:22:00,6,,,0,S ,ISM,M1,KD,,1.7544,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,448849,BAY720,TWQM,MAIN,MDDNR,MDDNR,CB1.1,5/16/2018,11:36:00,7,,,0,S ,ISM,M1,KD,,2.2147,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444793,BAY702,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/10/2017,9:57:00,8,,,0,S ,ISM,M1,KD,,1.4119,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,425835,BAY685,SWM,CMON,MDDNR,MDDNR,XKH0375,11/15/2016,10:30:00,1,,,0,S ,ISM,M1,KD,,1.6101,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,444611,BAY696,TWQM,MAIN,MDDNR,MDDNR,CB1.1,5/11/2017,11:40:00,6,,,0,S ,ISM,M1,KD,,2.5453,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444795,BAY702,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/10/2017,10:36:00,7,,,0,S ,ISM,M1,KD,,1.8072,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444612,BAY696,TWQM,MAIN,MDDNR,MDDNR,CB2.1,5/11/2017,11:01:00,7.5,,,0,S ,ISM,M1,KD,,1.5095,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447516,BAY694,SWM,CMON,MDDNR,MDDNR,XKH0375,4/13/2017,10:30:00,0.9,,,0,S ,ISM,M1,KD,,3.6401,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,447627,BAY702,SWM,CMON,MDDNR,MDDNR,XKH0375,8/4/2017,11:00:00,1,,,0,S ,ISM,M1,KD,,0.47,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,444589,BAY694,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2017,11:35:00,6,,,0,S ,ISM,M1,KD,,3.6278,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,421955,BAY677,SWM,CMON,MDDNR,MDDNR,XKH2555,7/20/2016,9:00:00,5.4,,,0,S ,ISM,M1,KD,,1.5191,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,423108,BAY686,TWQM,MAIN,MDDNR,MDDNR,CB1.1,12/14/2016,11:25:00,6,,,0,S ,ISM,M1,KD,,1.2364,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,423109,BAY686,TWQM,MAIN,MDDNR,MDDNR,CB2.1,12/14/2016,10:45:00,7,,,0,S ,ISM,M1,KD,,2.7007,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,421954,BAY677,SWM,CMON,MDDNR,MDDNR,XKH0375,7/20/2016,10:00:00,1.1,,,0,S ,ISM,M1,KD,,0.9785,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,422273,BAY675,SWM,CMON,MDDNR,MDDNR,XKH0375,6/24/2016,10:00:00,1,,,0,S ,ISM,M1,KD,,0.9125,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425836,BAY685,SWM,CMON,MDDNR,MDDNR,XKH2555,11/15/2016,10:00:00,5,,,0,S ,ISM,M1,KD,,1.2577,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,420681,BAY671,SWM,CMON,MDDNR,MDDNR,XKH0375,4/28/2016,9:45:00,1.3,,,0,S ,ISM,M1,KD,,1.5493,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,414533,BAY662,TWQM,MAIN,MDDNR,MDDNR,CB1.1,12/16/2015,11:27:00,6,,,0,S ,ISM,M1,KD,,1.1809,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,414534,BAY662,TWQM,MAIN,MDDNR,MDDNR,CB2.1,12/16/2015,10:51:00,6.5,,,0,S ,ISM,M1,KD,,2.0887,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,422274,BAY675,SWM,CMON,MDDNR,MDDNR,XKH2555,6/24/2016,9:00:00,5.1,,,0,S ,ISM,M1,KD,,1.1699,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,419889,BAY675,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/29/2016,11:28:00,5,,,0,S ,ISM,M1,KD,,0.8214,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419891,BAY675,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/29/2016,10:52:00,6.5,,,0,S ,ISM,M1,KD,,1.5167,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,448828,BAY719,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/25/2018,11:18:00,6.5,,,0,S ,ISM,M1,KD,,2.3077,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449658,BAY728,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/19/2018,11:55:00,5.5,,,0,S ,ISM,M1,KD,,2.6278,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444722,BAY707,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/1/2017,11:03:00,6.3,,,0,S ,ISM,M1,KD,,1.3918,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444721,BAY707,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/1/2017,11:43:00,5.2,,,0,S ,ISM,M1,KD,,2.0883,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447773,BAY707,SWM,CMON,MDDNR,MDDNR,XKH2555,10/27/2017,15:00:00,5.2,,,0,S ,ISM,M1,KD,,1.071,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447824,BAY704,SWM,CMON,MDDNR,MDDNR,XKH0375,9/15/2017,9:30:00,0.9,,,0,S ,ISM,M1,KD,,0.5801,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,461375,BAY750,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/7/2019,11:00:00,5.5,,,0,S ,ISM,M1,KD,,1.1403,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461045,BAY747,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/26/2019,10:57:00,5,,,0,S ,ISM,M1,KD,,3.1806,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,456913,BAY748,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/10/2019,10:42:00,6,,,0,S ,ISM,M1,KD,,2.5817,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,456914,BAY749,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/24/2019,10:39:00,6.5,,,0,S ,ISM,M1,KD,,1.2816,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,453584,BAY716,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/29/2018,11:01:00,7,,,0,S ,ISM,M1,KD,,1.411,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,453583,BAY716,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/29/2018,11:40:00,6,,,0,S ,ISM,M1,KD,,0.9442,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449659,BAY728,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/19/2018,10:34:00,6,,,0,S ,ISM,M1,KD,,2.7918,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447772,BAY707,SWM,CMON,MDDNR,MDDNR,XKH0375,10/27/2017,16:15:00,1,,,0,S ,ISM,M1,KD,,0.9849,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,447825,BAY705,SWM,CMON,MDDNR,MDDNR,XKH0375,9/27/2017,10:00:00,0.7,,,0,S ,ISM,M1,KD,,4.5398,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,447826,BAY705,SWM,CMON,MDDNR,MDDNR,XKH2555,9/27/2017,11:00:00,4.8,,,0,S ,ISM,M1,KD,,0.8267,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,448827,BAY719,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/25/2018,11:54:00,7,,,0,S ,ISM,M1,KD,,1.7004,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444744,BAY705,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/27/2017,11:18:00,6.5,,,0,S ,ISM,M1,KD,,1.9652,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444765,BAY708,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/15/2017,12:14:00,6,,,0,S ,ISM,M1,KD,,1.4099,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419888,BAY674,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/8/2016,11:10:00,6,,,0,S ,ISM,M1,KD,,1.8632,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,422218,BAY673,SWM,CMON,MDDNR,MDDNR,XKH0375,5/25/2016,10:00:00,1.1,,,0,S ,ISM,M1,KD,,4.0242,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,444743,BAY705,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/27/2017,11:57:00,5.5,,,0,S ,ISM,M1,KD,,0.8541,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444766,BAY708,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/15/2017,11:33:00,6.5,,,0,S ,ISM,M1,KD,,1.9572,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,422219,BAY673,SWM,CMON,MDDNR,MDDNR,XKH2555,5/25/2016,9:00:00,5.1,,,0,S ,ISM,M1,KD,,1.0306,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,419890,BAY674,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/8/2016,10:31:00,7,,,0,S ,ISM,M1,KD,,3.0344,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461377,BAY750,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/7/2019,10:25:00,6.5,,,0,S ,ISM,M1,KD,,2.455,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,456911,BAY748,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/10/2019,11:16:00,5.5,,,0,S ,ISM,M1,KD,,1.3913,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,456912,BAY749,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/24/2019,11:13:00,5,,,0,S ,ISM,M1,KD,,1.0059,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461047,BAY747,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/26/2019,10:21:00,6.5,,,0,S ,ISM,M1,KD,,2.6356,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,453607,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/8/2018,10:35:00,,,,0,S ,ISM,M1,KD,,1.8901,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,451739,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/30/2018,10:20:00,6,,,0,S ,ISM,M1,KD,,3.1134,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,453605,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/8/2018,11:10:00,5.5,,,0,S ,ISM,M1,KD,,2.4157,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449208,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2018,11:26:00,5.5,,,0,S ,ISM,M1,KD,,1.9085,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,421692,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/10/2016,10:49:00,6.5,,,0,S ,ISM,M1,KD,,2.1443,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,0,S ,ISM,M1,KD,,2.3409,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425877,BAY682,SWM,CMON,MDDNR,MDDNR,XKH0375,10/12/2016,8:30:00,1,,,0,S ,ISM,M1,KD,,0.7565,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425037,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/16/2016,11:14:00,6.5,,,0,S ,ISM,M1,KD,,1.2748,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,420680,BAY670,SWM,CMON,MDDNR,MDDNR,XKH0375,4/14/2016,10:45:00,0.7,,,0,S ,ISM,M1,KD,,1.3732,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,444780,BAY710,TWQM,MAIN,MDDNR,MDDNR,CB2.1,12/15/2017,11:00:00,6.5,,,0,S ,ISM,M1,KD,,2.4929,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444796,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/31/2017,11:42:00,6.4,,,0,S ,ISM,M1,KD,,1.4206,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444794,BAY703,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/31/2017,12:20:00,7,,,0,S ,ISM,M1,KD,,1.0755,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,0,S ,ISM,M1,KD,,1.15,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,0,S ,ISM,M1,KD,,0.9138,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,425799,BAY678,SWM,CMON,MDDNR,MDDNR,XKH0375,8/3/2016,8:45:00,1.2,,,0,S ,ISM,M1,KD,,1.701,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,0,S ,ISM,M1,KD,,0.839,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,419845,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/13/2016,10:56:00,6,,,0,S ,ISM,M1,KD,,2.3,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,0,S ,ISM,M1,KD,,1.8754,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,420682,BAY670,SWM,CMON,MDDNR,MDDNR,XKH2555,4/14/2016,10:00:00,4.9,,,0,S ,ISM,M1,KD,,1.6416,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,0,S ,ISM,M1,KD,,1.4319,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419934,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/13/2016,11:03:00,6.5,,,0,S ,ISM,M1,KD,,2.7039,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,414567,BAY661,SWM,CMON,MDDNR,MDDNR,XKH0375,11/19/2015,10:45:00,0.8,,,0,S ,ISM,M1,KD,,1.6369,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,0,S ,ISM,M1,KD,,1.318,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,0,S ,ISM,M1,KD,,1.6423,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,421690,BAY678,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/10/2016,11:25:00,6,,,0,S ,ISM,M1,KD,,1.936,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419844,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2016,11:35:00,5.5,,,0,S ,ISM,M1,KD,,1.6784,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419932,BAY676,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/13/2016,11:40:00,5.5,,,0,S ,ISM,M1,KD,,1.109,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,454937,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB1.1,1/17/2019,12:14:00,5.5,,,0,S ,ISM,M1,KD,,1.0844,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461044,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2019,10:37:00,6,,,0,S ,ISM,M1,KD,,2.4739,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449210,BAY722,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2018,10:53:00,6.5,,,0,S ,ISM,M1,KD,,2.1054,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447874,BAY713,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/26/2018,15:37:00,7,,,0,S ,ISM,M1,KD,,2.9334,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,0,S ,ISM,M1,KD,,3.7994,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,454938,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/17/2019,11:42:00,6.5,,,0,S ,ISM,M1,KD,,1.25,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,0,S ,ISM,M1,KD,,2.9356,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,0,S ,ISM,M1,KD,,1.0168,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,449615,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/27/2018,12:51:00,6,,,0,S ,ISM,M1,KD,,8.9039,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449617,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/27/2018,12:05:00,7,,,0,S ,ISM,M1,KD,,6.493,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449614,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/11/2018,11:12:00,5.5,,,0,S ,ISM,M1,KD,,0.753,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447678,BAY701,SWM,CMON,MDDNR,MDDNR,XKH0375,7/17/2017,9:30:00,0.8,,,0,S ,ISM,M1,KD,,0.5543,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,460412,BAY755,TWQM,MAIN,MDDNR,MDDNR,CB2.1,10/22/2019,11:02:00,7,,,0,S ,ISM,M1,KD,,0.9402,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,460952,BAY757,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/20/2019,12:10:00,6,,,0,S ,ISM,M1,KD,,1.5748,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,462078,BAY738,TWQM,MAIN,MDDNR,MDDNR,CB1.1,2/14/2019,11:24:00,5.5,,,0,S ,ISM,M1,KD,,3.3374,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,462079,BAY738,TWQM,MAIN,MDDNR,MDDNR,CB2.1,2/14/2019,10:48:00,7,,,0,S ,ISM,M1,KD,,4.1631,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461246,BAY740,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/13/2019,10:27:00,6.5,,,0,S ,ISM,M1,KD,,1.0108,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,456572,BAY743,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/18/2019,10:27:00,7,,,0,S ,ISM,M1,KD,,1.418,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,421693,BAY679,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/31/2016,10:55:00,7,,,0,S ,ISM,M1,KD,,1.9146,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,423086,BAY681,TWQM,MAIN,MDDNR,MDDNR,CB1.1,9/21/2016,11:31:00,5.5,,,0,S ,ISM,M1,KD,,1.2426,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,423000,BAY683,TWQM,MAIN,MDDNR,MDDNR,CB1.1,10/19/2016,11:18:00,6,,,0,S ,ISM,M1,KD,,0.9427,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447566,BAY698,SWM,CMON,MDDNR,MDDNR,XKH2555,6/8/2017,9:00:00,5.7,,,0,S ,ISM,M1,KD,,1.7486,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,444679,BAY700,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/12/2017,10:40:00,7,,,0,S ,ISM,M1,KD,,2.2105,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444680,BAY701,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/26/2017,15:07:00,7,,,0,S ,ISM,M1,KD,,1.9221,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447565,BAY698,SWM,CMON,MDDNR,MDDNR,XKH0375,6/8/2017,9:45:00,1.4,,,0,S ,ISM,M1,KD,,1.6461,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,444677,BAY700,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/12/2017,11:18:00,5.5,,,0,S ,ISM,M1,KD,,1.2716,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,423087,BAY681,TWQM,MAIN,MDDNR,MDDNR,CB2.1,9/21/2016,10:54:00,6.5,,,0,S ,ISM,M1,KD,,1.7543,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425801,BAY679,SWM,CMON,MDDNR,MDDNR,XKH2555,8/18/2016,9:00:00,5.2,,,0,S ,ISM,M1,KD,,0.9787,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,427187,BAY680,SWM,CMON,MDDNR,MDDNR,XKH0375,9/15/2016,9:45:00,0.9,,,0,S ,ISM,M1,KD,,1.1314,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425800,BAY679,SWM,CMON,MDDNR,MDDNR,XKH0375,8/18/2016,9:45:00,1.1,,,0,S ,ISM,M1,KD,,1.1449,1/M,D01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,421691,BAY679,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/31/2016,11:35:00,6,,,0,S ,ISM,M1,KD,,0.9214,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,427188,BAY680,SWM,CMON,MDDNR,MDDNR,XKH2555,9/15/2016,10:00:00,5.1,,,0,S ,ISM,M1,KD,,1.1766,1/M,D01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,423001,BAY683,TWQM,MAIN,MDDNR,MDDNR,CB2.1,10/19/2016,10:38:00,6.5,,,0,S ,ISM,M1,KD,,1.3801,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461245,BAY740,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/13/2019,11:00:00,5.5,,,0,S ,ISM,M1,KD,,1.3065,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449616,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/11/2018,10:31:00,6.5,,,0,S ,ISM,M1,KD,,0.67,1/M,D01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,460966,BAY758,TWQM,MAIN,MDDNR,MDDNR,CB1.1,12/11/2019,12:35:00,6,,,0,S ,ISM,M1,KD,,1.2315,1/M,D01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,460411,BAY755,TWQM,MAIN,MDDNR,MDDNR,CB1.1,10/22/2019,11:41:00,5,,,0,S ,ISM,M1,KD,,0.8789,1/M,D01 ,,,,,,39.54794,-76.08481,T3
